EVENTTYPE,REGISTERDATE,STOPID,ODOMETER,LATITUDE,LONGITUDE,TASKID,LINEID,TRIPID,DATAGRAMID,DATAGRAMDATE,BUSID
0,01-NOV-18,511283,160,33759783,-765244433,288,2121,24,5792073359,01-NOV-18 05.37.20.000000 AM,151
0,01-NOV-18,-1,1131,33588733,-765205567,857,2101,9987,5792073360,01-NOV-18 05.37.20.000000 AM,861
0,01-NOV-18,511361,4314,33509933,-765238283,1004,217,9929,5792073361,01-NOV-18 05.37.20.000000 AM,1012
0,01-NOV-18,-1,122,34966733,-765042417,335,431,9955,5792073362,01-NOV-18 05.37.20.000000 AM,133
0,01-NOV-18,515202,84,34243300,-765024433,326,2521,191,5792073363,01-NOV-18 05.37.20.000000 AM,807
0,01-NOV-18,513293,3,34950733,-764888017,444,333,22,5792073364,01-NOV-18 05.37.20.000000 AM,202
0,01-NOV-18,501001,7,34422950,-765322750,807,3011,4,5792073365,01-NOV-18 05.37.20.000000 AM,1031
0,01-NOV-18,514126,4,34527183,-765001717,466,2242,9,5792073366,01-NOV-18 05.37.20.000000 AM,164
0,01-NOV-18,501850,251,34150450,-765482733,431,1571,591,5792073367,01-NOV-18 05.37.20.000000 AM,396
0,01-NOV-18,512155,52,34891200,-765321250,388,324,115,5792073368,01-NOV-18 05.37.20.000000 AM,186
0,01-NOV-18,513185,-1,34787017,-765013267,337,332,12,5792073369,01-NOV-18 05.37.20.000000 AM,198
0,01-NOV-18,501854,31,34142700,-765484933,1046,217,823,5792073370,01-NOV-18 05.37.20.000000 AM,1132
0,01-NOV-18,500750,171,34518867,-765312483,193,131,17,5792073371,01-NOV-18 05.37.20.000000 AM,6
0,01-NOV-18,517152,23,34261433,-765516583,96,376,14,5792072510,01-NOV-18 05.36.58.000000 AM,187
0,01-NOV-18,519174,223,34509333,-765230617,468,2211,25,5792072511,01-NOV-18 05.36.58.000000 AM,842
0,01-NOV-18,-1,-1,33586967,-765117417,-1,-1,-1,5792072512,01-NOV-18 05.36.58.000000 AM,109
0,01-NOV-18,516085,33,34055000,-765144583,246,2141,8,5792072513,01-NOV-18 05.36.58.000000 AM,854
0,01-NOV-18,511408,33,33683933,-765188983,1071,3131,322,5792072514,01-NOV-18 05.36.58.000000 AM,844
0,01-NOV-18,516085,33,34055000,-765144583,246,2141,8,5792072515,01-NOV-18 05.36.59.000000 AM,854
0,01-NOV-18,-1,5847,34421900,-765330233,91,303,9999,5792072516,01-NOV-18 05.36.59.000000 AM,774
0,01-NOV-18,513047,1614,34828517,-765086583,638,321,350,5792072517,01-NOV-18 05.36.59.000000 AM,640
0,01-NOV-18,504017,3,34888733,-764919533,827,437,320,5792072518,01-NOV-18 05.36.59.000000 AM,826
0,01-NOV-18,-1,-1,34043150,-764762467,-1,-1,-1,5792072519,01-NOV-18 05.36.59.000000 AM,279
0,01-NOV-18,502601,-1,33591617,-765112983,176,1571,16,5792072520,01-NOV-18 05.36.59.000000 AM,1223
0,01-NOV-18,516232,33,34029167,-765288233,29,271,1097,5792072521,01-NOV-18 05.36.59.000000 AM,34
0,01-NOV-18,513163,-1,34894267,-764875317,560,2121,10,5792072522,01-NOV-18 05.36.59.000000 AM,857
0,01-NOV-18,500154,-1,34437733,-764835350,363,2471,18,5792072523,01-NOV-18 05.36.59.000000 AM,1105
0,01-NOV-18,-1,-1,34966067,-765042550,1079,2301,9948,5792072524,01-NOV-18 05.36.59.000000 AM,166
0,01-NOV-18,511283,31,33747483,-765245617,288,2121,24,5792072525,01-NOV-18 05.36.59.000000 AM,151
0,01-NOV-18,513244,89,34890433,-764857150,546,3351,327,5792072526,01-NOV-18 05.36.59.000000 AM,213
0,01-NOV-18,514459,5478,34281733,-764661200,1087,3452,9999,5792072527,01-NOV-18 05.36.59.000000 AM,946
0,01-NOV-18,518119,268,34325617,-765002883,59,385,282,5792072528,01-NOV-18 05.36.59.000000 AM,757
0,01-NOV-18,500151,595,34053783,-764755500,847,347,764,5792072529,01-NOV-18 05.36.59.000000 AM,942
0,01-NOV-18,512015,4,34792567,-765189550,451,2242,279,5792072530,01-NOV-18 05.36.59.000000 AM,1109
0,01-NOV-18,515020,-1,34132667,-764903600,227,2121,19,5792072531,01-NOV-18 05.36.59.000000 AM,860
0,01-NOV-18,-1,-1,33591083,-765121233,-1,-1,-1,5792072532,01-NOV-18 05.36.59.000000 AM,91
0,01-NOV-18,511471,99,33847300,-765117167,1188,3132,5,5792072533,01-NOV-18 05.36.59.000000 AM,873
0,01-NOV-18,500102,154,34895050,-765069617,746,2273,1029,5792072534,01-NOV-18 05.36.59.000000 AM,326
0,01-NOV-18,514027,40,34349400,-764662250,875,3411,15,5792072535,01-NOV-18 05.36.59.000000 AM,921
0,01-NOV-18,514027,40,34349400,-764662250,875,3411,15,5792072536,01-NOV-18 05.36.59.000000 AM,921
0,01-NOV-18,513043,200,34936433,-764952233,110,321,351,5792072537,01-NOV-18 05.36.59.000000 AM,1188
0,01-NOV-18,501003,306,34426750,-765289100,203,1571,586,5792072538,01-NOV-18 05.36.59.000000 AM,831
0,01-NOV-18,516220,339,34291483,-765275600,644,2102,546,5792072539,01-NOV-18 05.36.59.000000 AM,1221
0,01-NOV-18,500159,-1,34433767,-764829283,648,441,11,5792072540,01-NOV-18 05.36.59.000000 AM,908
0,01-NOV-18,518058,33,-1,-1,883,2212,14,5792072541,01-NOV-18 05.36.59.000000 AM,962
0,01-NOV-18,513112,73,34834233,-764905217,630,2212,22,5792072542,01-NOV-18 05.36.59.000000 AM,178
0,01-NOV-18,514443,-1,34259700,-764845283,551,2141,3,5792072543,01-NOV-18 05.36.59.000000 AM,31
0,01-NOV-18,514544,32,34029467,-764692617,347,357,6,5792072544,01-NOV-18 05.36.59.000000 AM,949
0,01-NOV-18,511241,479,33431917,-765316917,6,3141,11,5792072545,01-NOV-18 05.36.59.000000 AM,1157
0,01-NOV-18,514544,31,34029467,-764692617,347,357,6,5792072546,01-NOV-18 05.36.59.000000 AM,949
0,01-NOV-18,500600,226,34552850,-765312767,862,2524,371,5792072547,01-NOV-18 05.36.59.000000 AM,940
0,01-NOV-18,-1,-1,34968433,-765037767,-1,-1,-1,5792072548,01-NOV-18 05.36.59.000000 AM,878
0,01-NOV-18,511226,-1,33673267,-765244667,590,3133,313,5792072549,01-NOV-18 05.36.59.000000 AM,870
0,01-NOV-18,514138,275,34435483,-764905500,739,2472,302,5792072550,01-NOV-18 05.36.59.000000 AM,856
0,01-NOV-18,500203,-1,-1,-1,112,2121,323,5792072551,01-NOV-18 05.36.59.000000 AM,179
0,01-NOV-18,500203,34,34816667,-764980283,112,2121,323,5792072552,01-NOV-18 05.36.59.000000 AM,179
0,01-NOV-18,514401,138,34461067,-764840800,377,2141,91,5792072553,01-NOV-18 05.37.00.000000 AM,74
0,01-NOV-18,500250,54,34780550,-765026933,593,437,7,5792072554,01-NOV-18 05.37.00.000000 AM,297
0,01-NOV-18,515147,88,34137200,-765136617,522,2212,396,5792072555,01-NOV-18 05.37.00.000000 AM,169
0,01-NOV-18,511458,213,33682450,-765141750,617,3133,18,5792072556,01-NOV-18 05.37.00.000000 AM,130
0,01-NOV-18,519077,11,34512717,-765505950,729,302,348,5792072557,01-NOV-18 05.37.00.000000 AM,197
0,01-NOV-18,512002,228,33429417,-765309500,663,311,280,5792072558,01-NOV-18 05.37.00.000000 AM,1006
0,01-NOV-18,519077,11,34513100,-765504967,729,302,348,5792072559,01-NOV-18 05.37.00.000000 AM,197
0,01-NOV-18,514215,32,34362983,-764737367,674,347,776,5792072560,01-NOV-18 05.37.00.000000 AM,240
0,01-NOV-18,518018,2,34369683,-765124033,764,2273,1022,5792072561,01-NOV-18 05.37.00.000000 AM,1149
0,01-NOV-18,511271,34,33884767,-765179817,228,3131,324,5792072562,01-NOV-18 05.37.00.000000 AM,1127
0,01-NOV-18,514024,31,34375833,-764717800,184,2841,327,5792072563,01-NOV-18 05.37.00.000000 AM,622
0,01-NOV-18,516235,222,34253550,-765291833,381,272,272,5792072564,01-NOV-18 05.37.00.000000 AM,600
0,01-NOV-18,518099,371,34418517,-765119333,325,2521,189,5792072565,01-NOV-18 05.37.00.000000 AM,253
0,01-NOV-18,514326,33,34046600,-764718017,874,3411,9,5792072566,01-NOV-18 05.37.00.000000 AM,935
0,01-NOV-18,516077,3,34252983,-765292183,381,272,272,5792072567,01-NOV-18 05.37.00.000000 AM,600
0,01-NOV-18,518120,-1,34326033,-765003767,59,385,282,5792072568,01-NOV-18 05.37.00.000000 AM,757
0,01-NOV-18,511335,5,33238517,-765223417,257,318,7,5792072569,01-NOV-18 05.37.00.000000 AM,104
0,01-NOV-18,511271,34,33884683,-765181217,228,3131,324,5792072570,01-NOV-18 05.37.00.000000 AM,1127
0,01-NOV-18,514382,-1,34438250,-764843300,163,3442,311,5792072571,01-NOV-18 05.37.00.000000 AM,286
0,01-NOV-18,519054,144,34509233,-765258467,801,2402,5,5792072572,01-NOV-18 05.37.00.000000 AM,257
0,01-NOV-18,-1,-1,33584750,-765112250,-1,-1,-1,5792072573,01-NOV-18 05.37.00.000000 AM,122
0,01-NOV-18,514279,3,34139817,-764718017,670,2841,25,5792072574,01-NOV-18 05.37.00.000000 AM,254
0,01-NOV-18,501451,527,34485567,-765277033,355,2104,4,5792072575,01-NOV-18 05.37.00.000000 AM,413
0,01-NOV-18,512023,752,34613833,-765269067,673,452,437,5792072576,01-NOV-18 05.37.00.000000 AM,161
0,01-NOV-18,502100,176,33872150,-765447750,890,2473,9894,5792072577,01-NOV-18 05.37.00.000000 AM,1171
0,01-NOV-18,514309,-1,34271833,-764876500,105,353,10,5792072578,01-NOV-18 05.37.00.000000 AM,948
0,01-NOV-18,-1,-1,34038933,-764761100,-1,-1,-1,5792072579,01-NOV-18 05.37.00.000000 AM,915
0,01-NOV-18,-1,-1,33592183,-765119317,-1,-1,-1,5792072580,01-NOV-18 05.37.00.000000 AM,299
0,01-NOV-18,514449,157,34404833,-764839900,629,385,11,5792072581,01-NOV-18 05.37.00.000000 AM,274
0,01-NOV-18,517188,171,34120550,-765583450,192,375,352,5792072582,01-NOV-18 05.37.00.000000 AM,200
0,01-NOV-18,513163,3,34889917,-764874650,955,2121,12,5792072583,01-NOV-18 05.37.00.000000 AM,77
0,01-NOV-18,516250,79,33972717,-765277100,613,2104,7,5792072584,01-NOV-18 05.37.00.000000 AM,1045
0,01-NOV-18,500162,27,34435567,-764832967,1164,3441,37,5792072585,01-NOV-18 05.37.00.000000 AM,735
0,01-NOV-18,501405,769,34491733,-765279183,107,2101,7,5792072586,01-NOV-18 05.37.00.000000 AM,45
0,01-NOV-18,501300,39,34453017,-765151133,553,441,8,5792072587,01-NOV-18 05.37.00.000000 AM,570
0,01-NOV-18,512085,-1,34858200,-765069067,799,323,12,5792072588,01-NOV-18 05.37.00.000000 AM,903
0,01-NOV-18,500203,34,34817317,-764979733,112,2121,323,5792072589,01-NOV-18 05.37.00.000000 AM,179
0,01-NOV-18,-1,-1,34403417,-764789000,769,385,9893,5792072590,01-NOV-18 05.37.01.000000 AM,947
0,01-NOV-18,512004,32,34919167,-765145967,489,2121,5,5792072591,01-NOV-18 05.37.01.000000 AM,1035
0,01-NOV-18,517131,363,33981400,-765459333,43,2274,336,5792072592,01-NOV-18 05.37.01.000000 AM,1102
0,01-NOV-18,516232,33,34028783,-765287017,29,271,1097,5792072593,01-NOV-18 05.37.01.000000 AM,34
0,01-NOV-18,514376,99,34225467,-764862967,790,2841,320,5792072594,01-NOV-18 05.37.01.000000 AM,1110
0,01-NOV-18,517039,29,34163100,-765564433,609,3721,18,5792072595,01-NOV-18 05.37.01.000000 AM,276
0,01-NOV-18,-1,-1,33587400,-765115300,-1,-1,-1,5792072596,01-NOV-18 05.37.01.000000 AM,65
0,01-NOV-18,518004,203,34196317,-765158233,748,2472,8,5792072597,01-NOV-18 05.37.01.000000 AM,232
0,01-NOV-18,502309,-1,33663533,-765280300,314,3133,22,5792072598,01-NOV-18 05.37.01.000000 AM,108
0,01-NOV-18,518004,78,34196567,-765154633,470,2471,9,5792072599,01-NOV-18 05.37.01.000000 AM,1153
0,01-NOV-18,512015,31,34794067,-765191583,451,2242,279,5792072600,01-NOV-18 05.37.01.000000 AM,1109
0,01-NOV-18,504005,707,34902817,-764921600,77,333,24,5792072601,01-NOV-18 05.37.01.000000 AM,191
0,01-NOV-18,501851,5,34143533,-765482217,802,441,335,5792072602,01-NOV-18 05.37.01.000000 AM,25
0,01-NOV-18,516085,31,34053717,-765140983,867,2473,283,5792072603,01-NOV-18 05.37.01.000000 AM,1147
0,01-NOV-18,-1,-1,33710500,-765369500,354,375,9995,5792072604,01-NOV-18 05.37.01.000000 AM,101
0,01-NOV-18,500250,39,34781883,-765023517,178,131,21,5792072605,01-NOV-18 05.37.01.000000 AM,1023
0,01-NOV-18,512024,324,34585067,-765278850,442,2242,278,5792072606,01-NOV-18 05.37.01.000000 AM,230
0,01-NOV-18,518019,2,34368117,-765114083,758,2273,1342,5792072607,01-NOV-18 05.37.01.000000 AM,1033
0,01-NOV-18,513014,163,34757700,-764879483,200,2212,20,5792072608,01-NOV-18 05.37.01.000000 AM,325
0,01-NOV-18,-1,-1,34968550,-765038167,459,421,9897,5792072609,01-NOV-18 05.37.01.000000 AM,1059
0,01-NOV-18,511471,268,33847367,-765118350,1188,3132,5,5792072610,01-NOV-18 05.37.01.000000 AM,873
0,01-NOV-18,500601,101,34576333,-765273400,74,131,466,5792072611,01-NOV-18 05.37.01.000000 AM,626
0,01-NOV-18,517189,-1,34120167,-765582533,192,375,352,5792072612,01-NOV-18 05.37.01.000000 AM,200
0,01-NOV-18,512021,12,34674817,-765235433,328,142,4,5792072613,01-NOV-18 05.37.01.000000 AM,247
0,01-NOV-18,503002,470,34271067,-764969100,637,1571,580,5792072614,01-NOV-18 05.37.01.000000 AM,714
0,01-NOV-18,516055,31,33987133,-765378933,498,2101,315,5792072615,01-NOV-18 05.37.01.000000 AM,1043
0,01-NOV-18,514235,269,34122100,-764694217,640,2841,23,5792072616,01-NOV-18 05.37.01.000000 AM,260
0,01-NOV-18,502951,35,34396600,-765221300,508,2211,290,5792072617,01-NOV-18 05.37.01.000000 AM,47
0,01-NOV-18,501050,533,-1,-1,624,441,9,5792072618,01-NOV-18 05.37.01.000000 AM,916
0,01-NOV-18,513330,3,34633133,-765078000,9,2242,282,5792072619,01-NOV-18 05.37.01.000000 AM,177
0,01-NOV-18,519045,44,34525733,-765201717,310,2401,7,5792072620,01-NOV-18 05.37.01.000000 AM,251
0,01-NOV-18,513330,35,34636200,-765079033,9,2242,282,5792072621,01-NOV-18 05.37.01.000000 AM,177
0,01-NOV-18,511080,-1,33827983,-765731667,251,3192,5,5792072622,01-NOV-18 05.37.01.000000 AM,1234
0,01-NOV-18,516230,4,34011983,-765233250,426,2212,13,5792072623,01-NOV-18 05.37.01.000000 AM,841
0,01-NOV-18,500162,27,34435650,-764831700,1164,3441,37,5792072624,01-NOV-18 05.37.01.000000 AM,735
0,01-NOV-18,518111,31,34351650,-765144617,440,385,14,5792072625,01-NOV-18 05.37.01.000000 AM,283
0,01-NOV-18,502551,87,34853100,-765128233,93,2274,328,5792072626,01-NOV-18 05.37.01.000000 AM,1187
0,01-NOV-18,516079,4,34292883,-765274633,644,2102,546,5792072627,01-NOV-18 05.37.01.000000 AM,1221
0,01-NOV-18,502311,32,33662983,-765278450,404,3131,14,5792072628,01-NOV-18 05.37.01.000000 AM,32
0,01-NOV-18,511223,2,33684967,-765205400,380,271,933,5792072629,01-NOV-18 05.37.01.000000 AM,56
0,01-NOV-18,519113,3,34408150,-765437233,7,303,6,5792072630,01-NOV-18 05.37.01.000000 AM,188
0,01-NOV-18,513330,35,34636200,-765079033,9,2242,282,5792072631,01-NOV-18 05.37.01.000000 AM,177
0,01-NOV-18,500156,-1,34435617,-764830367,608,347,34,5792072632,01-NOV-18 05.37.01.000000 AM,224
0,01-NOV-18,519181,-1,34555000,-765481933,927,306,7,5792072633,01-NOV-18 05.37.02.000000 AM,209
0,01-NOV-18,501150,31,34439333,-764988833,88,1472,25,5792072634,01-NOV-18 05.37.02.000000 AM,23
0,01-NOV-18,516230,-1,34009550,-765233850,472,2121,311,5792072635,01-NOV-18 05.37.02.000000 AM,1199
0,01-NOV-18,-1,-1,33591767,-765117317,-1,-1,-1,5792072636,01-NOV-18 05.37.02.000000 AM,627
0,01-NOV-18,513203,23,34850683,-764933383,836,2241,7,5792072637,01-NOV-18 05.37.02.000000 AM,1189
0,01-NOV-18,516209,20,34097200,-765298350,521,2102,779,5792072638,01-NOV-18 05.37.02.000000 AM,852
0,01-NOV-18,-1,4943,34406850,-764793533,814,2104,9987,5792072639,01-NOV-18 05.37.02.000000 AM,603
0,01-NOV-18,502501,630,34836383,-765138517,964,421,5,5792072640,01-NOV-18 05.37.02.000000 AM,1128
0,01-NOV-18,514381,29,34363433,-764837733,606,353,260,5792072641,01-NOV-18 05.37.02.000000 AM,1263
0,01-NOV-18,500400,310,34642733,-765155667,35,131,18,5792072642,01-NOV-18 05.37.02.000000 AM,637
0,01-NOV-18,511335,31,33236100,-765223533,257,318,7,5792072643,01-NOV-18 05.37.02.000000 AM,104
0,01-NOV-18,513275,232,34946150,-764894333,444,333,22,5792072644,01-NOV-18 05.37.02.000000 AM,202
0,01-NOV-18,516085,31,34052717,-765140067,867,2473,283,5792072645,01-NOV-18 05.37.02.000000 AM,1147
0,01-NOV-18,513162,421,34651383,-764799100,425,2121,318,5792072646,01-NOV-18 05.37.02.000000 AM,225
0,01-NOV-18,-1,1325,34965200,-765066200,267,2402,9909,5792072647,01-NOV-18 05.37.02.000000 AM,806
0,01-NOV-18,512015,31,34794067,-765191583,451,2242,279,5792072648,01-NOV-18 05.37.02.000000 AM,1109
0,01-NOV-18,-1,-1,34417533,-764975183,-1,-1,-1,5792072649,01-NOV-18 05.37.02.000000 AM,263
0,01-NOV-18,-1,-1,34871000,-765004450,-1,-1,-1,5792072650,01-NOV-18 05.37.02.000000 AM,7
0,01-NOV-18,500154,7514,34432267,-764830217,645,2471,9997,5792072651,01-NOV-18 05.37.02.000000 AM,1063
0,01-NOV-18,501451,508,34484200,-765276567,134,2301,375,5792072652,01-NOV-18 05.37.02.000000 AM,653
0,01-NOV-18,518045,35,34341500,-765150550,76,2211,21,5792072653,01-NOV-18 05.37.02.000000 AM,154
0,01-NOV-18,514021,6,34388500,-764768117,709,142,293,5792072654,01-NOV-18 05.37.02.000000 AM,930
0,01-NOV-18,512021,40,34675650,-765235000,328,142,4,5792072655,01-NOV-18 05.37.02.000000 AM,247
0,01-NOV-18,501802,32,34182300,-765483400,209,1472,13,5792072656,01-NOV-18 05.37.02.000000 AM,914
0,01-NOV-18,514052,9,34376783,-764720117,150,2243,311,5792072657,01-NOV-18 05.37.02.000000 AM,817
0,01-NOV-18,502301,-1,33590250,-765112933,755,2104,9983,5792072658,01-NOV-18 05.37.02.000000 AM,1126
0,01-NOV-18,511282,190,33709267,-765255383,64,2212,401,5792072659,01-NOV-18 05.37.02.000000 AM,139
0,01-NOV-18,511468,5,33843617,-765201467,694,271,935,5792072660,01-NOV-18 05.37.02.000000 AM,1005
0,01-NOV-18,514021,6,34388050,-764767233,709,142,293,5792072661,01-NOV-18 05.37.02.000000 AM,930
0,01-NOV-18,515061,19,34171400,-764867750,880,2473,14,5792072662,01-NOV-18 05.37.02.000000 AM,1108
0,01-NOV-18,500154,8,34435750,-764832733,562,2472,12,5792072663,01-NOV-18 05.37.02.000000 AM,891
0,01-NOV-18,502350,-1,34613583,-765269283,673,452,437,5792072664,01-NOV-18 05.37.02.000000 AM,161
0,01-NOV-18,501200,9,34444850,-765025667,707,142,9,5792072665,01-NOV-18 05.37.02.000000 AM,928
0,01-NOV-18,518058,33,-1,-1,883,2212,14,5792072666,01-NOV-18 05.37.02.000000 AM,962
0,01-NOV-18,511292,209,33745117,-765471767,160,3122,349,5792072667,01-NOV-18 05.37.02.000000 AM,1233
0,01-NOV-18,518030,-1,34456617,-764894600,317,2402,11,5792072668,01-NOV-18 05.37.03.000000 AM,1112
0,01-NOV-18,516026,8,34011467,-765414933,266,2273,1346,5792072669,01-NOV-18 05.37.03.000000 AM,156
0,01-NOV-18,500250,54,34778400,-765029483,593,437,7,5792072670,01-NOV-18 05.37.03.000000 AM,297
0,01-NOV-18,513267,73,34844783,-765259667,678,272,277,5792072671,01-NOV-18 05.37.03.000000 AM,62
0,01-NOV-18,519077,30,34514417,-765502617,729,302,348,5792072672,01-NOV-18 05.37.03.000000 AM,197
0,01-NOV-18,518018,40,34369333,-765125417,764,2273,1022,5792072673,01-NOV-18 05.37.03.000000 AM,1149
0,01-NOV-18,519077,30,34514417,-765502617,729,302,348,5792072674,01-NOV-18 05.37.03.000000 AM,197
0,01-NOV-18,514070,32,34287633,-764773950,1162,3441,34,5792072675,01-NOV-18 05.37.03.000000 AM,744
0,01-NOV-18,502305,-1,33665183,-765283033,852,3191,13,5792072676,01-NOV-18 05.37.03.000000 AM,114
0,01-NOV-18,-1,7321,33997533,-765463567,910,4272,9956,5792072677,01-NOV-18 05.37.03.000000 AM,1135
0,01-NOV-18,518037,31,34263433,-765168217,971,2524,14,5792072678,01-NOV-18 05.37.03.000000 AM,1038
0,01-NOV-18,511361,38,33476283,-765305700,92,311,12,5792072679,01-NOV-18 05.37.03.000000 AM,1010
0,01-NOV-18,501402,-1,34426833,-765271867,265,1472,18,5792072680,01-NOV-18 05.37.03.000000 AM,217
0,01-NOV-18,513106,275,34666533,-764851000,187,2243,356,5792072681,01-NOV-18 05.37.03.000000 AM,1198
0,01-NOV-18,500163,43301,34462450,-764820150,10,140,502,5792072682,01-NOV-18 05.37.03.000000 AM,909
0,01-NOV-18,517093,-1,33899517,-765537950,420,373,11,5792072683,01-NOV-18 05.37.03.000000 AM,1161
0,01-NOV-18,516079,32,34297467,-765272050,585,2104,5,5792072684,01-NOV-18 05.37.03.000000 AM,88
0,01-NOV-18,513104,33,34666533,-764851000,187,2243,356,5792072685,01-NOV-18 05.37.03.000000 AM,1198
0,01-NOV-18,-1,43,34308633,-764751550,464,2212,9853,5792072686,01-NOV-18 05.37.03.000000 AM,789
0,01-NOV-18,501900,390,34060667,-765471350,202,131,12,5792072687,01-NOV-18 05.37.03.000000 AM,1053
0,01-NOV-18,516086,33,33977033,-765115967,901,2524,22,5792072688,01-NOV-18 05.37.03.000000 AM,1029
0,01-NOV-18,516086,33,33977033,-765115967,901,2524,22,5792072689,01-NOV-18 05.37.03.000000 AM,1029
0,01-NOV-18,501854,798,34070533,-765472050,1017,427,5,5792072690,01-NOV-18 05.37.03.000000 AM,816
0,01-NOV-18,516086,12,33979383,-765114450,891,2473,10,5792072691,01-NOV-18 05.37.03.000000 AM,1158
0,01-NOV-18,514544,31,34029033,-764689800,347,357,6,5792072692,01-NOV-18 05.37.03.000000 AM,949
0,01-NOV-18,501502,4,34494017,-765280017,107,2101,7,5792072693,01-NOV-18 05.37.03.000000 AM,45
0,01-NOV-18,514020,4,34411983,-764801183,597,347,33,5792072694,01-NOV-18 05.37.03.000000 AM,937
0,01-NOV-18,-1,-1,33668667,-765252700,-1,-1,-1,5792072695,01-NOV-18 05.37.03.000000 AM,1225
0,01-NOV-18,501200,38,34443967,-765023383,384,140,12,5792072696,01-NOV-18 05.37.03.000000 AM,1215
0,01-NOV-18,519073,37,34507033,-765419300,131,302,8,5792072697,01-NOV-18 05.37.03.000000 AM,291
0,01-NOV-18,-1,-1,33592450,-765115933,-1,-1,-1,5792072698,01-NOV-18 05.37.03.000000 AM,838
0,01-NOV-18,514429,-1,34189750,-764678933,744,142,13,5792072699,01-NOV-18 05.37.03.000000 AM,922
0,01-NOV-18,502151,430,33812933,-765438433,201,131,476,5792072700,01-NOV-18 05.37.03.000000 AM,1224
0,01-NOV-18,513258,155,34898133,-765100733,1037,2301,370,5792072701,01-NOV-18 05.37.03.000000 AM,172
0,01-NOV-18,500203,18,-1,-1,112,2121,323,5792072702,01-NOV-18 05.37.03.000000 AM,179
0,01-NOV-18,516233,136,34085833,-765458283,482,2473,4,5792072703,01-NOV-18 05.37.04.000000 AM,976
0,01-NOV-18,-1,-1,34967900,-765039183,866,2273,9855,5792072704,01-NOV-18 05.37.04.000000 AM,134
0,01-NOV-18,514215,32,34363233,-764737567,674,347,776,5792072705,01-NOV-18 05.37.04.000000 AM,240
0,01-NOV-18,-1,-1,33672533,-765293500,820,311,9971,5792072706,01-NOV-18 05.37.04.000000 AM,314
0,01-NOV-18,515144,4,34230317,-765041783,216,2121,16,5792072707,01-NOV-18 05.37.04.000000 AM,1139
0,01-NOV-18,514054,2,34373767,-764747033,333,3441,27,5792072708,01-NOV-18 05.37.04.000000 AM,740
0,01-NOV-18,514381,42,34364450,-764837750,606,353,260,5792072709,01-NOV-18 05.37.04.000000 AM,1263
0,01-NOV-18,500110,-1,34893667,-765078650,754,322,11,5792072710,01-NOV-18 05.37.04.000000 AM,899
0,01-NOV-18,513236,-1,34724583,-765119250,122,2242,281,5792072711,01-NOV-18 05.37.04.000000 AM,1191
0,01-NOV-18,515167,3,33977367,-765035350,346,651,5,5792072712,01-NOV-18 05.37.04.000000 AM,763
0,01-NOV-18,518100,35,34421683,-765118167,325,2521,189,5792072713,01-NOV-18 05.37.04.000000 AM,253
0,01-NOV-18,-1,-1,34551067,-765313750,-1,-1,-1,5792072714,01-NOV-18 05.37.04.000000 AM,1051
0,01-NOV-18,518100,35,34421683,-765118167,325,2521,189,5792072715,01-NOV-18 05.37.04.000000 AM,253
0,01-NOV-18,515025,-1,34003500,-765095400,885,2473,9903,5792072716,01-NOV-18 05.37.04.000000 AM,1047
0,01-NOV-18,512035,476,34816033,-765095433,821,282,227,5792072717,01-NOV-18 05.37.04.000000 AM,894
0,01-NOV-18,500603,106,34579267,-765293183,951,2524,10,5792072718,01-NOV-18 05.37.04.000000 AM,1146
0,01-NOV-18,511187,107,33583000,-765119133,427,3192,9997,5792072719,01-NOV-18 05.37.04.000000 AM,124
0,01-NOV-18,-1,-1,34044517,-764755883,864,347,9965,5792072720,01-NOV-18 05.37.04.000000 AM,654
0,01-NOV-18,511369,-1,33815083,-765589967,344,3121,379,5792072721,01-NOV-18 05.37.04.000000 AM,1236
0,01-NOV-18,502601,-1,34201217,-764864267,340,452,9962,5792072722,01-NOV-18 05.37.04.000000 AM,157
0,01-NOV-18,516063,-1,34064650,-765370433,28,2101,317,5792072723,01-NOV-18 05.37.04.000000 AM,48
0,01-NOV-18,514544,31,34028867,-764688883,347,357,6,5792072724,01-NOV-18 05.37.04.000000 AM,949
0,01-NOV-18,502751,16,34254867,-765018400,156,150,10,5792072725,01-NOV-18 05.37.04.000000 AM,566
0,01-NOV-18,513153,266,34892100,-764875333,955,2121,12,5792072726,01-NOV-18 05.37.04.000000 AM,77
0,01-NOV-18,502450,1052,34657733,-765243700,456,421,528,5792072727,01-NOV-18 05.37.04.000000 AM,636
0,01-NOV-18,518111,31,34352700,-765146000,440,385,14,5792072728,01-NOV-18 05.37.04.000000 AM,283
0,01-NOV-18,514147,14,34276700,-764657117,708,347,777,5792072729,01-NOV-18 05.37.04.000000 AM,936
0,01-NOV-18,515061,19,34170467,-764868333,880,2473,14,5792072730,01-NOV-18 05.37.04.000000 AM,1108
0,01-NOV-18,514374,324,34240717,-764857567,243,2121,315,5792072731,01-NOV-18 05.37.04.000000 AM,1111
0,01-NOV-18,-1,-1,34459000,-764808767,959,2473,9999,5792072732,01-NOV-18 05.37.04.000000 AM,791
0,01-NOV-18,517007,73,34106017,-765418100,198,2471,371,5792072733,01-NOV-18 05.37.04.000000 AM,1114
0,01-NOV-18,502400,867,34648400,-765243317,259,305,9997,5792072734,01-NOV-18 05.37.04.000000 AM,821
